"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"NCKAP5L",280.732510877554,-0.355502554719115,0.17763729803091,-2.00128328149449,0.0453618703917683,0.224187233601856,"DOWN"
"ITPR2",193.742343676571,0.417187055529492,0.208477402453314,2.0011140326008,0.0453801024410261,0.224187233601856,"UP"
"PCOLCE",107.887336789811,0.579938791652184,0.289864886893723,2.00072108721749,0.0454224556315099,0.224191819313937,"UP"
"GLCE",186.410628171738,0.438502769630457,0.219163499541254,2.00080200648519,0.0454137311134745,0.224191819313937,"UP"
"REXO1",1113.51417899355,-0.199848647924035,0.0998987635839975,-2.00051172561307,0.0454450350447302,0.224201029774001,"NOT"
"TMEM131",639.363887221706,-0.257373216990332,0.128724747440262,-1.99940743414371,0.0455642882303606,0.224380280166252,"NOT"
"TATDN2",323.302119435155,-0.329116207385038,0.164592121529029,-1.99958664076757,0.0455449176795496,0.224380280166252,"DOWN"
"RNF113A",345.829667577948,-0.316294525217744,0.158166887133448,-1.99975185040394,0.0455270662195811,0.224380280166252,"DOWN"
"ACVR1C",50.4018101705812,0.824803370560048,0.412516045719161,1.9994455467111,0.0455601680391088,0.224380280166252,"UP"
"PTPN22",48.6966566276366,-0.849859351564963,0.425439706970579,-1.99760233386898,0.0457597900312782,0.22519977883705,"DOWN"
"MCM3AP",2589.01694051444,-0.133730797546559,0.0669559481106795,-1.99729525636018,0.0457931183684726,0.22519977883705,"NOT"
"CHST11",806.661676818432,0.21989031872524,0.110089000633014,1.99738681849109,0.0457831786290361,0.22519977883705,"NOT"
"ZBTB40",1138.46653967884,-0.184234860126285,0.0922776398604479,-1.99652765724074,0.0458765183972593,0.225200650853485,"NOT"
"TPP1",1057.24867260482,0.192822227890941,0.0965650453951368,1.99681185983942,0.0458456247381957,0.225200650853485,"NOT"
"TM9SF3",1257.0904513466,0.18393253062925,0.0921004768506958,1.99708554090793,0.045815891366367,0.225200650853485,"NOT"
"ASXL2",687.227527859066,-0.239756418471567,0.120082872794472,-1.99659129476293,0.0458695992879747,0.225200650853485,"NOT"
"NIP7",1058.0784396774,-0.196477973978053,0.0984310483608998,-1.99609754492975,0.0459233062228753,0.225328135338351,"NOT"
"SPG11",858.780824791092,0.20924008851047,0.104845440627179,1.99570040679698,0.0459665427843475,0.225438087493329,"NOT"
"SLC35B4",421.25784634055,-0.289423063909884,0.145038601775927,-1.99548989280123,0.0459894754144338,0.225448406651192,"DOWN"
"ZCRB1",325.807624919957,0.327522812529905,0.164233399018232,1.99425217092137,0.0461245033106712,0.225803538595525,"UP"
"OIP5",354.451667218158,0.312978784742055,0.15693811081526,1.9942815872843,0.0461212902963528,0.225803538595525,"UP"
"CDT1",2454.28125362143,-0.148661236039444,0.0745364251686158,-1.99447767588993,0.0460998772533749,0.225803538595525,"NOT"
"VGLL4",383.908612436442,0.300127619475727,0.150538211601139,1.99369725655394,0.0461851493855038,0.225998217427076,"UP"
"UBR1",587.271290558866,0.25598382757701,0.12842617197206,1.99323723230419,0.0462354758992864,0.226142246332524,"NOT"
"SLC5A3",1140.82577191911,-0.188156653035379,0.0944534794527874,-1.99205634483195,0.0463648760747271,0.226385216196037,"NOT"
"SF1",3669.15891820257,-0.125800586668952,0.0631522560922579,-1.99202046693585,0.046368812297359,0.226385216196037,"NOT"
"RBM3",2277.03192513263,0.140251782764873,0.070397346833199,1.99228790677564,0.0463394778017756,0.226385216196037,"NOT"
"APEX1",1573.01474287096,-0.172104169072708,0.0863738978983313,-1.99254836542502,0.0463109240666742,0.226385216196037,"NOT"
"HOXB6",107.898259520566,-0.559441563798732,0.280970779755241,-1.99110229286502,0.0464696424434089,0.22677520730724,"DOWN"
"SMS",1343.34844329036,-0.173069861105181,0.0869419349929501,-1.99063732730603,0.0465207734302665,0.226922420734207,"NOT"
"TMPRSS9",111.576167264604,0.55463263792473,0.278660988540683,1.99034906475169,0.0465524966465514,0.226974875541564,"UP"
"CENPM",288.266325789086,0.352610612440382,0.177180305947365,1.99012305885244,0.0465773812671148,0.226993955351306,"UP"
"SMG5",2112.13424238577,-0.154363267462051,0.0776019873536749,-1.98916642119658,0.0466828369038045,0.227380447140407,"NOT"
"DPH5",364.100188566691,-0.310060032100586,0.155885619789102,-1.98902267264977,0.0466987004797787,0.227380447140407,"DOWN"
"ZKSCAN5",248.670836449145,-0.368454806979946,0.185266299322767,-1.98878483743032,0.0467249570869604,0.227405996182221,"DOWN"
"PCDH10",23.9970534957449,-1.21837866570907,0.613058128331498,-1.98737869934946,0.046880446338537,0.227966788780614,"DOWN"
"MAF1",1228.23092112303,-0.178070101254178,0.0896098188735866,-1.98717175743188,0.0469033664647475,0.227966788780614,"NOT"
"C20orf196",79.6104213996567,0.647084578959336,0.325610234873174,1.98729803199023,0.0468893796377665,0.227966788780614,"UP"
"TFAM",1513.50430391833,-0.171060360255228,0.0860927959796294,-1.98693001323483,0.0469301531025636,0.227994603762185,"NOT"
"RPL37A",4159.32380718306,-0.128762654168879,0.0648340566382677,-1.986034205561,0.0470295259488912,0.228374871633378,"NOT"
"KLHL6",53.2678893871418,-0.795475607670271,0.400593727794013,-1.98574154430922,0.0470620294930645,0.228430227458713,"DOWN"
"CERS6",420.467218697091,-0.312429326474165,0.157401677785471,-1.98491738379045,0.0471536639625624,0.228772415388066,"DOWN"
"USP7",1929.8135877073,-0.15341429748922,0.0773675591732468,-1.98292797560905,0.0473754752600756,0.229343021259513,"NOT"
"THADA",564.690454638645,-0.256476974391653,0.129352095271646,-1.9827817543507,0.0473918129202805,0.229343021259513,"NOT"
"PTH2R",78.8048510939563,0.653946237490871,0.329847375977236,1.98257219889481,0.0474152353258255,0.229343021259513,"UP"
"LDLRAD3",184.513311731723,-0.434549172599082,0.219119324491257,-1.98316225010278,0.0473493090686922,0.229343021259513,"DOWN"
"KDM1B",709.827338519008,-0.223965778706658,0.112969496274214,-1.98253321554183,0.047419593641795,0.229343021259513,"NOT"
"CISH",1152.1654921376,0.205213818552612,0.103454443760392,1.98361531021231,0.0472987411197935,0.229343021259513,"NOT"
"ABCA8",30.4046201239208,1.12571880388455,0.567547174766355,1.98348058793171,0.0473137732946637,0.229343021259513,"UP"
"PYCR3",389.886191755559,-0.299700999626755,0.151187182336147,-1.98231751525341,0.0474437148962376,0.229357199659167,"DOWN"
"CTR9",1154.96467042936,-0.186737027869767,0.0942232670644916,-1.98185685645939,0.0474952638282591,0.229503899855838,"NOT"
"UBE3C",1604.69436925194,-0.168114086172023,0.0848842353256232,-1.98051010917543,0.0476462385499731,0.229925495347708,"NOT"
"RPL21",3124.74053712076,0.127404703933267,0.0643198294090972,1.98079977984592,0.047613731521989,0.229925495347708,"NOT"
"PISD",890.587939891109,0.215540543153808,0.108824981976123,1.98061639193379,0.0476343092646528,0.229925495347708,"NOT"
"PSEN2",187.828451316971,-0.417369879333987,0.21086900190552,-1.97928512755512,0.0477839131127476,0.230483374328612,"DOWN"
"ARL5B",513.047144774781,0.26622516552865,0.134518108079866,1.97910280875037,0.0478044323140921,0.230483374328612,"UP"
"RNF141",277.115371559651,0.35275170643068,0.178398770086387,1.97732140339233,0.0480053118336242,0.231348840288134,"UP"
"ID2",34.5273385728947,0.976503770396119,0.493940194162314,1.97696762064929,0.0480452903195003,0.231438461245337,"UP"
"FBL",3270.14715021758,-0.137994915158727,0.0698125758660141,-1.97664838242855,0.0480813891807245,0.23150932228299,"NOT"
"ZCCHC3",909.302942888228,-0.210042556007467,0.106474821592849,-1.9726969518733,0.0485300994594923,0.23346400815169,"NOT"
"MEX3A",131.900986722868,-0.534222624532034,0.270808727396439,-1.97269353047836,0.0485304894993812,0.23346400815169,"DOWN"
"TSEN54",746.622576216675,-0.240639416175332,0.122002574705162,-1.97241260487227,0.0485625240728914,0.233514331659252,"NOT"
"UBE2T",455.97782753229,0.280499589450859,0.142304864536469,1.97111736386899,0.0487104530585774,0.233946480832492,"UP"
"STK17A",319.74359672964,0.32235027486053,0.163557424799238,1.97086910151713,0.0487388501734357,0.233946480832492,"UP"
"RPL23",4404.23768869039,-0.11775188804026,0.059744030443467,-1.97093981049175,0.0487307608187181,0.233946480832492,"NOT"
"AGO1",1671.11358928939,-0.157072826144269,0.0796776159923996,-1.97135449131977,0.0486833425648162,0.233946480832492,"NOT"
"C1orf35",481.899689001055,-0.266186424274542,0.135088418149361,-1.97046073913037,0.0487855903233413,0.234067034423691,"DOWN"
"FAM72C",36.835422129053,0.961397896144802,0.488309653076714,1.96882836554076,0.048972803801528,0.234861155670243,"UP"
"NPB",124.031049607383,-0.532064134094235,0.270435023524592,-1.96743797145732,0.0491327403706365,0.235523818322307,"DOWN"
"TPD52L2",1364.41409313196,-0.173094002815725,0.0880046309158259,-1.96687379987179,0.0491977617403739,0.235650698208893,"NOT"
"MIER3",316.724235171992,0.35885996317412,0.18247692046745,1.96660466570145,0.0492288051669305,0.235650698208893,"UP"
"MED15",2621.62903359062,-0.143821459140853,0.0731311229281596,-1.96662451473822,0.0492265151077625,0.235650698208893,"NOT"
"CD226",26.5670910401486,1.14233743198965,0.580912621108542,1.96645311270695,0.0492462933618362,0.235650698208893,"UP"
"PTPRR",46.3991345165555,-0.841557397710162,0.428014384927551,-1.96618951919714,0.0492767226958504,0.235692110676043,"DOWN"
"LONRF2",467.717784054986,-0.277110548746221,0.140971818465052,-1.96571592651278,0.0493314340498519,0.23584957692385,"DOWN"
"ANKRD9",521.044537505275,0.284818939452483,0.145013895558584,1.96408032730504,0.0495207772317519,0.236650283777696,"UP"
"ARL6IP5",218.167008589058,0.405904048706578,0.206698893624795,1.96374562818602,0.0495595983174437,0.236731285166819,"UP"
"LYZ",462.859035508123,-0.27083962620466,0.137970058743619,-1.96303189743467,0.0496424677927454,0.237022528182036,"DOWN"
"ZFYVE19",267.597211574344,0.358302768334462,0.182547689066772,1.96278994363716,0.0496705868011098,0.237052218489953,"UP"
"ZNF710",158.364168503031,-0.467649639709196,0.238312790449585,-1.96233546183971,0.0497234411689034,0.237199879776206,"DOWN"
"GPSM2",640.731386496484,0.237610870027393,0.121205926749717,1.96038986210671,0.0499502398836719,0.238176826652363,"NOT"
"ILK",669.954119746006,0.247223977860665,0.126167543467312,1.95948950947688,0.0500554872505918,0.238507557744618,"NOT"
"CCM2",260.98696728793,-0.372910674751445,0.190316908369273,-1.95941956995163,0.0500636706574069,0.238507557744618,"NOT"
"ETS2",493.944624491359,-0.261641080452032,0.133547878278583,-1.95915565132563,0.0500945610589446,0.238549726749677,"NOT"
"MZT2A",913.507150316744,-0.198949684157138,0.101585006061267,-1.95845520782023,0.0501766220745607,0.238730442784635,"NOT"
"MORF4L2",3023.52509121518,0.125438610305796,0.0640493349064909,1.95846858502014,0.0501750538032984,0.238730442784635,"NOT"
"FHDC1",69.2851090981603,0.691528226691409,0.353183444956119,1.95798596046122,0.050231660126124,0.238887297541813,"NOT"
"CDC42EP1",786.834882632482,0.214395630554266,0.109519954549806,1.95759422504842,0.0502776455413715,0.239000981703911,"NOT"
"GFER",463.687645234964,-0.285303468276853,0.145779730227908,-1.95708599426558,0.0503373588049806,0.239179794427177,"NOT"
"SESN2",498.416174332483,0.263612156601721,0.134732432249178,1.95656051183125,0.050399161490668,0.239368373837205,"NOT"
"MAP4K5",273.633517663907,0.349829138054218,0.178833318247077,1.95617428275245,0.0504446269376359,0.239374240233657,"NOT"
"ADCK1",126.059012634447,0.515870669984837,0.26368963354948,1.95635551933079,0.0504232881654136,0.239374240233657,"NOT"
"C2CD2L",607.252951437682,-0.249839983596369,0.127753749189399,-1.95563719406757,0.0505079081373547,0.239569499421002,"NOT"
"ZNF583",45.2599592521197,0.879660999844368,0.449883841312094,1.95530694607484,0.0505468518374996,0.239649200301838,"NOT"
"UBE2Q2",327.247779099631,0.317702151020472,0.162553884875191,1.95444206863714,0.0506489596634318,0.239923124462576,"NOT"
"RPUSD3",458.231715967186,-0.279339597642077,0.142921399764376,-1.95449805349376,0.0506423448388795,0.239923124462576,"NOT"
"DTX3L",155.423614243701,0.483309962374203,0.247344632121855,1.95399414261838,0.0507019099005832,0.240068885723496,"NOT"
"SLC25A24",451.826163266862,0.305830776617633,0.156556679902644,1.9534827693575,0.0507624170467323,0.240175052397055,"NOT"
"BTN3A2",40.4926199337989,-0.890380771187214,0.455803867096516,-1.95342961186127,0.0507687102627922,0.240175052397055,"NOT"
"BATF3",18.3364896477021,-1.39781870456365,0.715842559569562,-1.95269013538977,0.0508563232936857,0.240484422599761,"NOT"
"KTN1",714.368509140171,0.222185759315092,0.113827775949738,1.95194676748495,0.05094452498402,0.240727073701413,"NOT"
"GNPTG",349.062910892852,0.324471384378827,0.166239604621073,1.95182962037493,0.0509584363386111,0.240727073701413,"NOT"
"CCNO",23.3262938477297,-1.22894744546921,0.629681934339572,-1.95169557589129,0.0509743581784589,0.240727073701413,"NOT"
"GIPR",156.201745333149,-0.484332623456108,0.248240666670393,-1.95106075870797,0.0510498185301952,0.24093179541149,"NOT"
"CREBZF",1300.01305216821,0.169942113517535,0.0871070768324366,1.95095645149985,0.0510622264111195,0.24093179541149,"NOT"
"EPB41L5",211.440882321183,0.396950512667466,0.203504437374068,1.95057423705125,0.0511077143761013,0.241041350939834,"NOT"
"ZNF324",178.615876209845,-0.422732162367711,0.21684413513497,-1.94947473264421,0.0512387574216208,0.241262153730014,"NOT"
"METAP2",1597.3382612103,0.158124187499465,0.0810993710363278,1.9497584935478,0.0512049108340982,0.241262153730014,"NOT"
"KRIT1",407.987120727966,0.289877950028443,0.148684960058956,1.94961178261407,0.0512224079628246,0.241262153730014,"NOT"
"FAM214B",167.070420043446,0.436030241262329,0.223670242544128,1.94943339937723,0.0512436891560701,0.241262153730014,"NOT"
"SEC24A",550.942911989516,-0.273869023604749,0.140519068604998,-1.94898120464063,0.051297669341262,0.241411292586878,"NOT"
"SPRED1",369.984612786355,-0.342684162944656,0.175896800433583,-1.94821146319856,0.0513896657507579,0.241739131719341,"NOT"
"CALB1",59.0604309493583,-0.781370569387324,0.40119938431495,-1.94758666123458,0.0514644410836483,0.2419857125497,"NOT"
"ANKRD13D",251.917063577467,-0.376125142359473,0.193201443110224,-1.9468029653634,0.0515583613248279,0.242322059478913,"NOT"
"CCDC127",226.521873679428,0.378451572540255,0.19454371195861,1.94532924621471,0.0517353643410576,0.243048430393927,"NOT"
"PRMT6",840.109099145719,-0.203674319473947,0.104765327753883,-1.94410043704941,0.0518833405833549,0.243637864847824,"NOT"
"FLII",883.669999047977,-0.19879304895911,0.102287748327856,-1.94346881428978,0.0519595398375104,0.243889878231228,"NOT"
"SMC3",666.689363620615,0.256888281357191,0.132202229870304,1.94314635698057,0.0519984773152984,0.243966848054092,"NOT"
"ZNF496",1000.15670514695,-0.199314522098933,0.102596750420882,-1.94269819737258,0.0520526341736333,0.244115126644457,"NOT"
"C9orf135",37.0146831152881,-0.924725707003848,0.476129749729886,-1.94217166125086,0.0521163225383616,0.244215327933088,"NOT"
"ATG101",358.937917501506,-0.310014072540386,0.159624288064437,-1.94214850571637,0.0521191248637688,0.244215327933088,"NOT"
"DPF3",49.5347138241714,0.818281401848599,0.421653213117228,1.9406502224877,0.0523007179471453,0.244960177871009,"NOT"
"FEZ2",227.234286998495,0.375300491754648,0.193416111245658,1.94037864445521,0.0523336899905599,0.245008590163417,"NOT"
"UBE3B",484.320762352732,0.277551775175939,0.143147629111049,1.93891981934695,0.0525111022176342,0.245589267228439,"NOT"
"SNX8",439.382787153908,0.29289459993801,0.151054421193897,1.93900051135904,0.052501275892972,0.245589267228439,"NOT"
"RPS11",9175.71060677627,-0.114138806393735,0.0588765300148174,-1.93861299850738,0.052548479573269,0.245589267228439,"NOT"
"POLR2E",2891.10876718692,-0.130809553512867,0.0674732588530255,-1.93868735164852,0.0525394197255003,0.245589267228439,"NOT"
"RPL12",7019.81027433651,-0.0987321238783459,0.0509347684099006,-1.93840331389736,0.0525740364457301,0.245602663137066,"NOT"
"CAMSAP1",661.062171795165,-0.230439723681573,0.118909976719586,-1.93793430996121,0.0526312374046119,0.245763810900569,"NOT"
"ANKS6",919.614655109418,-0.204330133646331,0.105464584147297,-1.93742890372519,0.0526929363109684,0.245945813984443,"NOT"
"TMCO6",150.878249280102,0.468195693013851,0.241747517878806,1.93671354776254,0.052780368762077,0.246247720465828,"NOT"
"BRD8",843.624281176822,0.203815010890409,0.105260842066686,1.93628520244296,0.0528327801264534,0.2463860457082,"NOT"
"SF3A1",2477.90571350588,-0.133353019174307,0.0688858334906619,-1.93585549331248,0.052885402059536,0.246525233373134,"NOT"
"GLMN",191.346240896208,0.42186201507499,0.217944206966237,1.93564224967147,0.0529115320097015,0.246540862020236,"NOT"
"SMAD3",644.938428570631,-0.230910069303024,0.11933457420691,-1.93498046008576,0.0529926935372599,0.246812786078873,"NOT"
"FBXL6",937.384633616178,-0.2175214916367,0.112457063719414,-1.93426259269429,0.053080850010586,0.247031355318724,"NOT"
"CCDC102A",50.448097700684,0.796664041993195,0.411877295964981,1.93422664904775,0.0530852672275823,0.247031355318724,"NOT"
"HIP1R",451.637675017153,-0.276470463692905,0.142958637537772,-1.9339192682209,0.0531230546765904,0.247100964254153,"NOT"
"YME1L1",2003.89186886407,0.146033242075301,0.0755726768272271,1.93235502838095,0.0533157007269122,0.24789052606018,"NOT"
"KIAA0100",3353.33128697971,-0.124437884620497,0.0644111051826782,-1.93193214535872,0.0533678815391257,0.248026599304206,"NOT"
"GALNT7",421.267815913443,0.279653192808386,0.144808150701981,1.93119787424065,0.0534585867988913,0.248341520820257,"NOT"
"ACSS1",33.0838256884098,0.975904902792155,0.505693504683799,1.92983475910447,0.0536273151673711,0.2490184724889,"NOT"
"KIF9",252.739021337212,-0.352506560994417,0.182714641108201,-1.9292737508959,0.0536968866262052,0.24920828957927,"NOT"
